time,packet_num,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gesture
450490,93,0.047884032130241394,0.0,0.0,0.0,0.0,0.0,no_gesture
450589,98,0.019153613597154617,0.0,0.0,0.0,0.0,0.0,no_gesture
450609,99,1.173158884048462,0.0,0.0,0.0,0.0,0.0,no_gesture
450624,100,50.187255859375,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450668,102,50.2064094543457,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450688,103,49.04761505126953,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450708,104,49.07634735107422,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450728,105,49.08592224121094,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450747,106,49.09071350097656,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450767,107,49.13380813598633,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450787,108,49.08592224121094,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450807,109,49.09071350097656,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450827,110,49.13380813598633,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450846,111,49.052406311035156,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450866,112,49.15296173095703,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450886,113,49.08592224121094,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450925,115,49.167327880859375,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450945,116,49.16253662109375,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450965,117,49.20563507080078,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
450985,118,49.15774917602539,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451005,119,49.114654541015625,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451024,120,49.15296173095703,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451044,121,49.26309585571289,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451064,122,49.27745819091797,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451084,123,49.26788330078125,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451104,124,49.40195846557617,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451123,125,49.49772644042969,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451143,126,49.612648010253906,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451163,127,49.77066421508789,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451202,129,50.17768096923828,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451222,130,49.69883728027344,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451242,131,49.3397102355957,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451262,132,50.187255859375,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451282,133,49.43547821044922,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451301,134,50.21598815917969,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451321,135,50.05318069458008,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451341,136,49.26788330078125,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451381,138,49.39717102050781,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451400,139,49.119441986083984,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451420,140,49.96220016479492,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451440,141,50.254295349121094,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451460,142,49.315765380859375,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451479,143,49.18169021606445,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451499,144,49.39237976074219,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451519,145,49.81855010986328,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451539,146,49.923892974853516,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451578,148,49.780242919921875,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451598,149,49.12902069091797,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451618,150,49.2343635559082,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451638,151,49.416324615478516,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451658,152,49.13859558105469,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451677,153,49.057193756103516,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451697,154,49.80418395996094,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451717,155,49.75151062011719,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451757,157,49.670108795166016,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451776,158,49.07634735107422,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451796,159,49.58391571044922,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451816,160,49.93825912475586,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451836,161,49.03324890136719,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451855,162,49.43547821044922,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451875,163,49.368438720703125,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451895,164,50.096275329589844,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
451915,165,50.11542892456055,-89.48567962646484,0.49320554733276367,-738.1098022460938,-1123.9024658203125,3.0487804412841797,no_gesture
