time,packet_num,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gesture
2040743,97,-40.96479034423828,131.1639404296875,0.033518824726343155,1708.1097412109375,1717.0732421875,14.207317352294922,no_gesture
2040921,106,-98.40168762207031,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2040941,107,-98.38732147216797,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2040980,109,-98.35859680175781,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041000,110,-98.42562866210938,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041020,111,-98.3921127319336,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041040,112,-98.36817169189453,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041059,113,-98.4974594116211,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041079,114,-98.55013275146484,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041099,115,-98.46393585205078,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041119,116,-98.52140045166016,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041139,117,-98.48788452148438,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041158,118,-98.43999481201172,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041178,119,-98.40168762207031,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041198,120,-98.40647888183594,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041238,122,-98.578857421875,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041257,123,-98.60758972167969,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041277,124,-98.59801483154297,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041297,125,-98.55491638183594,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041317,126,-98.53097534179688,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041336,127,-98.5357666015625,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041356,128,-98.51182556152344,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041376,129,-98.54534149169922,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041396,130,-98.48788452148438,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041416,131,-98.6458969116211,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041435,132,-98.63153076171875,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041455,133,-98.6842041015625,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041475,134,-98.75603485107422,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041495,135,-98.77518463134766,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
2041515,136,-98.77997589111328,149.55142211914062,0.2537853717803955,-1818.9024658203125,1904.3902587890625,8.04878044128418,no_gesture
